Method,Method UUID,Indicator,Indicator UUID,Indicator unit,Flowable,Flow UUID,Context,Unit,CAS No,Characterization factor
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Beryllium,85c40d9a-cbf0-44f0-a9a2-5b1edee4055a,soil|forestry,kg,0007440-41-7,47.9202519754
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Dimethylamine,43398c2a-4ceb-4c7f-8ffc-37d2b78e22a3,water|unspecified,kg,0000124-40-3,8.64425964157e-05
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Acetonitrile,b4604f84-4a09-412e-86ed-078533d9da5d,water|surface water,kg,0000075-05-8,9.7352615548e-05
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,"Hydrocarbons, chlorinated",d14eb0da-95fd-46c3-90db-55ca33d78701,air|unspecified,kg,,0.186471995627
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,"Methane, trichlorofluoro-, CFC-11",33a69662-583b-45b8-8cb9-94f59fca9133,air|urban air close to ground,kg,0000075-69-4,83.231840884
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Thallium,50deb561-3de9-4b25-9b61-1695ad2dd136,air|urban air close to ground,kg,0007440-28-0,0.800690700491
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,MCPA,e5492922-eaf5-4409-aa49-7f2a35cd0336,soil|agricultural,kg,0000094-74-6,0.0466559584166
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,"Ethane, 1,2-dichloro-",12c12a5e-847f-4a94-be3b-21f14ff429fe,water|ground-,kg,0000107-06-2,0.000438972129426
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,"Ethane, 1,2-dichloro-",468bebea-17ee-49d3-b11d-c603d91c67c8,air|urban air close to ground,kg,0000107-06-2,0.000348216527425
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Flutolanil,df260d38-1369-4524-a83a-bbd8ace56681,soil|agricultural,kg,0066332-96-5,0.0404163872291
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,"Phthalate, dibutyl-",f74f45cd-431c-48a5-b0f7-dc4632089fb4,water|ocean,kg,0000084-74-2,0.00033372058661
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Barium,5719929a-8c5b-48cc-a039-b11a9f380467,soil|industrial,kg,0007440-39-3,0.230250981278
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Chromium,2a5ed451-12a2-47db-b4dc-fa0bfbc01d79,air|lower stratosphere + upper troposphere,kg,0007440-47-3,0.0188889880944
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,"Methane, dichlorodifluoro-, CFC-12",e93ba406-3df8-4e34-be54-0d556b2bb629,air|non-urban air or from high stacks,kg,0000075-71-8,190.995171713
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Terbufos,15057e97-7b47-405e-8222-6ed5cf4e0087,soil|agricultural,kg,0013071-79-9,36.0029140586
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Acenaphthene,0bc097f2-00ee-416f-a275-2c05d1e6d482,water|ground-,kg,0000083-32-9,0.00464878225856
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Prosulfocarb,b4f381ed-345e-48eb-b85a-c8b3f4730af1,soil|agricultural,kg,0052888-80-9,0.0623688785906
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,"Methane, tetrachloro-, R-10",0f9f3e17-eb81-4adb-8170-049bc6b66728,air|non-urban air or from high stacks,kg,0000056-23-5,24.5363692555
